Segmentation List:
1: X= 11 | Y= 34 | Pose= Vertical | Length= 759
4037: X= 671 | Y= 466 | Pose= Vertical | Length= 2
4038: X= 671 | Y= 467 | Pose= Vertical | Length= 2
4039: X= 671 | Y= 469 | Pose= Vertical | Length= 2
4040: X= 671 | Y= 471 | Pose= Horizontal | Length= 7
4041: X= 671 | Y= 488 | Pose= Horizontal | Length= 2
4042: X= 671 | Y= 491 | Pose= Vertical | Length= 2
4043: X= 671 | Y= 495 | Pose= Horizontal | Length= 5
4044: X= 671 | Y= 504 | Pose= Horizontal | Length= 3
4045: X= 672 | Y= 332 | Pose= Vertical | Length= 2
4046: X= 672 | Y= 435 | Pose= Horizontal | Length= 5
4047: X= 672 | Y= 449 | Pose= Vertical | Length= 1
4048: X= 672 | Y= 456 | Pose= Horizontal | Length= 3
4049: X= 672 | Y= 461 | Pose= Horizontal | Length= 3
4050: X= 672 | Y= 465 | Pose= Vertical | Length= 1
4051: X= 672 | Y= 468 | Pose= Vertical | Length= 1
4052: X= 672 | Y= 492 | Pose= Horizontal | Length= 4
4053: X= 673 | Y= 356 | Pose= Vertical | Length= 1
4054: X= 673 | Y= 417 | Pose= Horizontal | Length= 11
4055: X= 673 | Y= 441 | Pose= Horizontal | Length= 4
4056: X= 673 | Y= 458 | Pose= Horizontal | Length= 4
4057: X= 674 | Y= 330 | Pose= Vertical | Length= 9
4058: X= 674 | Y= 345 | Pose= Vertical | Length= 2
4059: X= 674 | Y= 408 | Pose= Vertical | Length= 4
4060: X= 674 | Y= 410 | Pose= Vertical | Length= 3
4061: X= 674 | Y= 411 | Pose= Vertical | Length= 3
4062: X= 674 | Y= 414 | Pose= Horizontal | Length= 4
4063: X= 674 | Y= 422 | Pose= Vertical | Length= 2
4064: X= 674 | Y= 430 | Pose= Horizontal | Length= 5
4065: X= 674 | Y= 460 | Pose= Vertical | Length= 3
4066: X= 675 | Y= 414 | Pose= Vertical | Length= 2
4067: X= 675 | Y= 417 | Pose= Horizontal | Length= 5
4068: X= 675 | Y= 430 | Pose= Horizontal | Length= 5
4069: X= 676 | Y= 332 | Pose= Vertical | Length= 1
4070: X= 676 | Y= 404 | Pose= Horizontal | Length= 4
4071: X= 676 | Y= 409 | Pose= Vertical | Length= 4
4072: X= 676 | Y= 412 | Pose= Horizontal | Length= 2
4073: X= 676 | Y= 417 | Pose= Vertical | Length= 2
4074: X= 676 | Y= 423 | Pose= Horizontal | Length= 4
4075: X= 676 | Y= 445 | Pose= Horizontal | Length= 6
4076: X= 676 | Y= 454 | Pose= Vertical | Length= 2
4077: X= 676 | Y= 459 | Pose= Vertical | Length= 2
4078: X= 677 | Y= 381 | Pose= Vertical | Length= 4
4079: X= 677 | Y= 396 | Pose= Horizontal | Length= 10
4080: X= 677 | Y= 407 | Pose= Vertical | Length= 5
4081: X= 677 | Y= 413 | Pose= Vertical | Length= 2
4082: X= 677 | Y= 418 | Pose= Horizontal | Length= 4
4083: X= 677 | Y= 435 | Pose= Horizontal | Length= 3
4084: X= 677 | Y= 441 | Pose= Horizontal | Length= 5
4085: X= 677 | Y= 450 | Pose= Horizontal | Length= 4
4086: X= 677 | Y= 455 | Pose= Horizontal | Length= 4
4087: X= 678 | Y= 332 | Pose= Vertical | Length= 1
4088: X= 678 | Y= 335 | Pose= Vertical | Length= 5
4089: X= 678 | Y= 376 | Pose= Horizontal | Length= 5
4090: X= 678 | Y= 382 | Pose= Horizontal | Length= 4
4091: X= 678 | Y= 387 | Pose= Horizontal | Length= 10
4092: X= 678 | Y= 399 | Pose= Vertical | Length= 3
4093: X= 678 | Y= 405 | Pose= Horizontal | Length= 2
4094: X= 678 | Y= 410 | Pose= Horizontal | Length= 3
4095: X= 678 | Y= 421 | Pose= Horizontal | Length= 2
4096: X= 678 | Y= 429 | Pose= Horizontal | Length= 7
4097: X= 678 | Y= 437 | Pose= Horizontal | Length= 5
4098: X= 679 | Y= 372 | Pose= Horizontal | Length= 5
4099: X= 679 | Y= 383 | Pose= Vertical | Length= 2
4100: X= 679 | Y= 387 | Pose= Vertical | Length= 2
4101: X= 679 | Y= 392 | Pose= Vertical | Length= 3
4102: X= 679 | Y= 394 | Pose= Vertical | Length= 3
4103: X= 679 | Y= 400 | Pose= Vertical | Length= 4
4104: X= 679 | Y= 401 | Pose= Horizontal | Length= 2
4105: X= 679 | Y= 408 | Pose= Vertical | Length= 1
4106: X= 679 | Y= 422 | Pose= Horizontal | Length= 8
4107: X= 680 | Y= 372 | Pose= Horizontal | Length= 2
4108: X= 680 | Y= 375 | Pose= Horizontal | Length= 6
4109: X= 680 | Y= 398 | Pose= Vertical | Length= 2
4110: X= 680 | Y= 402 | Pose= Vertical | Length= 2
4111: X= 680 | Y= 491 | Pose= Horizontal | Length= 4
4112: X= 681 | Y= 336 | Pose= Vertical | Length= 2
4113: X= 681 | Y= 363 | Pose= Horizontal | Length= 9
4114: X= 681 | Y= 373 | Pose= Horizontal | Length= 3
4115: X= 681 | Y= 388 | Pose= Horizontal | Length= 4
4116: X= 681 | Y= 393 | Pose= Vertical | Length= 3
4117: X= 681 | Y= 395 | Pose= Horizontal | Length= 3
4118: X= 681 | Y= 403 | Pose= Horizontal | Length= 4
4119: X= 681 | Y= 491 | Pose= Vertical | Length= 2
4120: X= 681 | Y= 494 | Pose= Vertical | Length= 2
4121: X= 682 | Y= 308 | Pose= Vertical | Length= 5
4122: X= 682 | Y= 309 | Pose= Horizontal | Length= 3
4123: X= 682 | Y= 331 | Pose= Horizontal | Length= 2
4124: X= 682 | Y= 351 | Pose= Vertical | Length= 2
4125: X= 682 | Y= 353 | Pose= Horizontal | Length= 10
4126: X= 682 | Y= 389 | Pose= Vertical | Length= 2
4127: X= 682 | Y= 396 | Pose= Vertical | Length= 2
4128: X= 682 | Y= 397 | Pose= Vertical | Length= 2
4129: X= 682 | Y= 399 | Pose= Vertical | Length= 2
4130: X= 682 | Y= 492 | Pose= Horizontal | Length= 2
4131: X= 683 | Y= 311 | Pose= Vertical | Length= 7
4132: X= 683 | Y= 332 | Pose= Horizontal | Length= 3
4133: X= 683 | Y= 341 | Pose= Horizontal | Length= 10
4134: X= 683 | Y= 352 | Pose= Horizontal | Length= 3
4135: X= 683 | Y= 376 | Pose= Horizontal | Length= 13
4136: X= 683 | Y= 394 | Pose= Horizontal | Length= 2
4137: X= 683 | Y= 398 | Pose= Vertical | Length= 1
4138: X= 684 | Y= 334 | Pose= Horizontal | Length= 4
4139: X= 684 | Y= 340 | Pose= Vertical | Length= 3
4140: X= 684 | Y= 343 | Pose= Vertical | Length= 3
4141: X= 684 | Y= 345 | Pose= Vertical | Length= 3
4142: X= 684 | Y= 347 | Pose= Vertical | Length= 3
4143: X= 684 | Y= 354 | Pose= Horizontal | Length= 3
4144: X= 684 | Y= 367 | Pose= Horizontal | Length= 10
4145: X= 685 | Y= 331 | Pose= Horizontal | Length= 7
4146: X= 685 | Y= 356 | Pose= Vertical | Length= 2
4147: X= 685 | Y= 367 | Pose= Vertical | Length= 2
4148: X= 686 | Y= 303 | Pose= Horizontal | Length= 5
4149: X= 686 | Y= 310 | Pose= Vertical | Length= 2
4150: X= 686 | Y= 312 | Pose= Horizontal | Length= 3
4151: X= 686 | Y= 331 | Pose= Vertical | Length= 2
4152: X= 686 | Y= 337 | Pose= Horizontal | Length= 3
4153: X= 686 | Y= 341 | Pose= Horizontal | Length= 2
4154: X= 686 | Y= 346 | Pose= Vertical | Length= 1
4155: X= 686 | Y= 357 | Pose= Horizontal | Length= 3
4156: X= 686 | Y= 361 | Pose= Horizontal | Length= 6
4157: X= 687 | Y= 258 | Pose= Vertical | Length= 3
4158: X= 687 | Y= 259 | Pose= Horizontal | Length= 2
4159: X= 687 | Y= 296 | Pose= Vertical | Length= 6
4160: X= 687 | Y= 297 | Pose= Horizontal | Length= 4
4161: X= 687 | Y= 303 | Pose= Vertical | Length= 2
4162: X= 687 | Y= 306 | Pose= Vertical | Length= 5
4163: X= 687 | Y= 309 | Pose= Vertical | Length= 2
4164: X= 687 | Y= 314 | Pose= Vertical | Length= 3
4165: X= 687 | Y= 332 | Pose= Horizontal | Length= 6
4166: X= 687 | Y= 359 | Pose= Horizontal | Length= 3
4167: X= 688 | Y= 260 | Pose= Vertical | Length= 2
4168: X= 688 | Y= 289 | Pose= Horizontal | Length= 7
4169: X= 688 | Y= 300 | Pose= Vertical | Length= 5
4170: X= 688 | Y= 301 | Pose= Vertical | Length= 4
4171: X= 688 | Y= 302 | Pose= Vertical | Length= 1
4172: X= 688 | Y= 304 | Pose= Vertical | Length= 4
4173: X= 688 | Y= 305 | Pose= Vertical | Length= 1
4174: X= 688 | Y= 307 | Pose= Horizontal | Length= 2
4175: X= 688 | Y= 454 | Pose= Horizontal | Length= 6
4176: X= 689 | Y= 259 | Pose= Vertical | Length= 1
4177: X= 689 | Y= 289 | Pose= Vertical | Length= 3
4178: X= 689 | Y= 292 | Pose= Vertical | Length= 3
4179: X= 689 | Y= 293 | Pose= Vertical | Length= 3
4180: X= 689 | Y= 295 | Pose= Vertical | Length= 3
4181: X= 689 | Y= 297 | Pose= Vertical | Length= 2
4182: X= 689 | Y= 298 | Pose= Vertical | Length= 2
4183: X= 689 | Y= 312 | Pose= Horizontal | Length= 2
4184: X= 689 | Y= 454 | Pose= Vertical | Length= 2
4185: X= 689 | Y= 459 | Pose= Vertical | Length= 2
4186: X= 690 | Y= 279 | Pose= Horizontal | Length= 5
4187: X= 690 | Y= 449 | Pose= Horizontal | Length= 5
4188: X= 690 | Y= 460 | Pose= Horizontal | Length= 5
4189: X= 691 | Y= 268 | Pose= Horizontal | Length= 3
4190: X= 691 | Y= 272 | Pose= Horizontal | Length= 8
4191: X= 691 | Y= 283 | Pose= Horizontal | Length= 6
4192: X= 691 | Y= 290 | Pose= Horizontal | Length= 2
4193: X= 691 | Y= 294 | Pose= Vertical | Length= 1
4194: X= 691 | Y= 302 | Pose= Horizontal | Length= 2
4195: X= 691 | Y= 305 | Pose= Vertical | Length= 1
4196: X= 691 | Y= 449 | Pose= Vertical | Length= 3
4197: X= 691 | Y= 451 | Pose= Vertical | Length= 3
4198: X= 691 | Y= 452 | Pose= Vertical | Length= 3
4199: X= 691 | Y= 458 | Pose= Vertical | Length= 1
4200: X= 691 | Y= 460 | Pose= Vertical | Length= 1
4201: X= 691 | Y= 464 | Pose= Horizontal | Length= 5
4202: X= 692 | Y= 259 | Pose= Horizontal | Length= 10
4203: X= 692 | Y= 270 | Pose= Horizontal | Length= 3
4204: X= 692 | Y= 276 | Pose= Vertical | Length= 2
4205: X= 692 | Y= 277 | Pose= Vertical | Length= 2
4206: X= 692 | Y= 280 | Pose= Horizontal | Length= 3
4207: X= 692 | Y= 288 | Pose= Vertical | Length= 2
4208: X= 692 | Y= 297 | Pose= Horizontal | Length= 3
4209: X= 692 | Y= 450 | Pose= Vertical | Length= 2
4210: X= 692 | Y= 453 | Pose= Horizontal | Length= 3
4211: X= 692 | Y= 465 | Pose= Vertical | Length= 1
4212: X= 692 | Y= 468 | Pose= Vertical | Length= 2
4213: X= 692 | Y= 480 | Pose= Vertical | Length= 7
4214: X= 692 | Y= 481 | Pose= Horizontal | Length= 2
4215: X= 693 | Y= 253 | Pose= Vertical | Length= 4
4216: X= 693 | Y= 254 | Pose= Horizontal | Length= 3
4217: X= 693 | Y= 259 | Pose= Vertical | Length= 4
4218: X= 693 | Y= 271 | Pose= Horizontal | Length= 5
4219: X= 693 | Y= 278 | Pose= Horizontal | Length= 3
4220: X= 693 | Y= 282 | Pose= Horizontal | Length= 6
4221: X= 693 | Y= 448 | Pose= Vertical | Length= 4
4222: X= 693 | Y= 453 | Pose= Vertical | Length= 1
4223: X= 693 | Y= 466 | Pose= Vertical | Length= 2
4224: X= 693 | Y= 467 | Pose= Vertical | Length= 1
4225: X= 693 | Y= 482 | Pose= Horizontal | Length= 3
4226: X= 694 | Y= 256 | Pose= Vertical | Length= 3
4227: X= 694 | Y= 261 | Pose= Horizontal | Length= 11
4228: X= 694 | Y= 464 | Pose= Vertical | Length= 3
4229: X= 694 | Y= 465 | Pose= Vertical | Length= 1
4230: X= 694 | Y= 484 | Pose= Vertical | Length= 5
4231: X= 695 | Y= 247 | Pose= Horizontal | Length= 6
4232: X= 695 | Y= 261 | Pose= Vertical | Length= 2
4233: X= 696 | Y= 247 | Pose= Vertical | Length= 2
4234: X= 696 | Y= 252 | Pose= Vertical | Length= 2
4235: X= 696 | Y= 254 | Pose= Horizontal | Length= 2
4236: X= 696 | Y= 260 | Pose= Vertical | Length= 1
4237: X= 696 | Y= 449 | Pose= Horizontal | Length= 15
4238: X= 697 | Y= 248 | Pose= Horizontal | Length= 4
4239: X= 698 | Y= 450 | Pose= Horizontal | Length= 7
4240: X= 698 | Y= 481 | Pose= Horizontal | Length= 3
4241: X= 699 | Y= 450 | Pose= Vertical | Length= 2
4242: X= 699 | Y= 453 | Pose= Vertical | Length= 8
4243: X= 699 | Y= 454 | Pose= Vertical | Length= 3
4244: X= 699 | Y= 456 | Pose= Vertical | Length= 3
4245: X= 700 | Y= 447 | Pose= Vertical | Length= 4
4246: X= 700 | Y= 448 | Pose= Horizontal | Length= 2
4247: X= 701 | Y= 451 | Pose= Vertical | Length= 2
4248: X= 701 | Y= 452 | Pose= Vertical | Length= 2
4249: X= 701 | Y= 455 | Pose= Vertical | Length= 1
4250: X= 701 | Y= 632 | Pose= Vertical | Length= 9
4251: X= 701 | Y= 633 | Pose= Horizontal | Length= 2
4252: X= 702 | Y= 437 | Pose= Vertical | Length= 3
4253: X= 702 | Y= 438 | Pose= Horizontal | Length= 2
4254: X= 702 | Y= 634 | Pose= Vertical | Length= 2
4255: X= 703 | Y= 439 | Pose= Vertical | Length= 2
4256: X= 703 | Y= 448 | Pose= Vertical | Length= 4
4257: X= 703 | Y= 449 | Pose= Vertical | Length= 1
4258: X= 703 | Y= 488 | Pose= Vertical | Length= 4
4259: X= 703 | Y= 489 | Pose= Horizontal | Length= 2
4260: X= 703 | Y= 635 | Pose= Vertical | Length= 8
4261: X= 704 | Y= 438 | Pose= Vertical | Length= 1
4262: X= 704 | Y= 490 | Pose= Vertical | Length= 3
4263: X= 704 | Y= 633 | Pose= Vertical | Length= 2
4264: X= 706 | Y= 449 | Pose= Horizontal | Length= 4
4265: X= 706 | Y= 489 | Pose= Vertical | Length= 1
4266: X= 709 | Y= 633 | Pose= Vertical | Length= 2
4267: X= 710 | Y= 634 | Pose= Vertical | Length= 1
4268: X= 722 | Y= 539 | Pose= Vertical | Length= 3
4269: X= 722 | Y= 540 | Pose= Horizontal | Length= 2
4270: X= 723 | Y= 541 | Pose= Vertical | Length= 2
4271: X= 724 | Y= 459 | Pose= Vertical | Length= 4
4272: X= 724 | Y= 460 | Pose= Horizontal | Length= 2
4273: X= 724 | Y= 540 | Pose= Vertical | Length= 1
4274: X= 725 | Y= 461 | Pose= Vertical | Length= 3
4275: X= 727 | Y= 460 | Pose= Vertical | Length= 1
4276: X= 727 | Y= 568 | Pose= Horizontal | Length= 4
4277: X= 728 | Y= 568 | Pose= Vertical | Length= 2
4278: X= 728 | Y= 571 | Pose= Vertical | Length= 2
4279: X= 729 | Y= 569 | Pose= Horizontal | Length= 2
4280: X= 732 | Y= 467 | Pose= Horizontal | Length= 8
4281: X= 733 | Y= 464 | Pose= Horizontal | Length= 4
4282: X= 733 | Y= 474 | Pose= Horizontal | Length= 2
4283: X= 734 | Y= 463 | Pose= Vertical | Length= 6
4284: X= 734 | Y= 464 | Pose= Vertical | Length= 1
4285: X= 734 | Y= 475 | Pose= Vertical | Length= 2
4286: X= 735 | Y= 468 | Pose= Horizontal | Length= 7
4287: X= 736 | Y= 468 | Pose= Vertical | Length= 2
4288: X= 737 | Y= 464 | Pose= Horizontal | Length= 4
4289: X= 737 | Y= 514 | Pose= Vertical | Length= 4
4290: X= 737 | Y= 515 | Pose= Horizontal | Length= 2
4291: X= 738 | Y= 465 | Pose= Vertical | Length= 4
4292: X= 738 | Y= 516 | Pose= Vertical | Length= 3
4293: X= 739 | Y= 462 | Pose= Vertical | Length= 4
4294: X= 740 | Y= 515 | Pose= Vertical | Length= 1
4295: X= 741 | Y= 466 | Pose= Vertical | Length= 3
4296: X= 742 | Y= 463 | Pose= Vertical | Length= 2
4297: X= 743 | Y= 464 | Pose= Horizontal | Length= 2
4298: X= 744 | Y= 442 | Pose= Vertical | Length= 4
4299: X= 744 | Y= 443 | Pose= Horizontal | Length= 3
4300: X= 745 | Y= 445 | Pose= Vertical | Length= 3
4301: X= 747 | Y= 443 | Pose= Horizontal | Length= 2
4302: X= 747 | Y= 469 | Pose= Horizontal | Length= 4
4303: X= 748 | Y= 468 | Pose= Vertical | Length= 3
4304: X= 748 | Y= 469 | Pose= Vertical | Length= 1
4305: X= 748 | Y= 472 | Pose= Horizontal | Length= 3
4306: X= 749 | Y= 474 | Pose= Vertical | Length= 2
4307: X= 750 | Y= 469 | Pose= Horizontal | Length= 5
4308: X= 755 | Y= 606 | Pose= Vertical | Length= 4
4309: X= 755 | Y= 607 | Pose= Horizontal | Length= 3
4310: X= 756 | Y= 609 | Pose= Vertical | Length= 3
4311: X= 758 | Y= 604 | Pose= Vertical | Length= 3
4312: X= 758 | Y= 605 | Pose= Vertical | Length= 1
4313: X= 758 | Y= 607 | Pose= Vertical | Length= 3
4314: X= 758 | Y= 608 | Pose= Vertical | Length= 1
4315: X= 760 | Y= 605 | Pose= Horizontal | Length= 2
4316: X= 767 | Y= 509 | Pose= Horizontal | Length= 4
4317: X= 768 | Y= 506 | Pose= Horizontal | Length= 4
4318: X= 768 | Y= 512 | Pose= Vertical | Length= 2
4319: X= 769 | Y= 504 | Pose= Horizontal | Length= 3
4320: X= 769 | Y= 511 | Pose= Vertical | Length= 1
4321: X= 770 | Y= 34 | Pose= Vertical | Length= 1
4322: X= 770 | Y= 504 | Pose= Vertical | Length= 1
4323: X= 770 | Y= 508 | Pose= Horizontal | Length= 4
4324: X= 770 | Y= 517 | Pose= Horizontal | Length= 5
4325: X= 770 | Y= 762 | Pose= Vertical | Length= 1
4326: X= 771 | Y= 34 | Pose= Vertical | Length= 1
4327: X= 771 | Y= 504 | Pose= Vertical | Length= 1
4328: X= 771 | Y= 506 | Pose= Horizontal | Length= 3
4329: X= 771 | Y= 517 | Pose= Vertical | Length= 1
4330: X= 771 | Y= 521 | Pose= Vertical | Length= 1
4331: X= 771 | Y= 762 | Pose= Vertical | Length= 1
4332: X= 772 | Y= 34 | Pose= Vertical | Length= 1
4333: X= 772 | Y= 504 | Pose= Vertical | Length= 1
4334: X= 772 | Y= 506 | Pose= Vertical | Length= 1
4335: X= 772 | Y= 517 | Pose= Vertical | Length= 1
4336: X= 772 | Y= 521 | Pose= Vertical | Length= 1
4337: X= 772 | Y= 762 | Pose= Vertical | Length= 1
4338: X= 773 | Y= 34 | Pose= Vertical | Length= 1
4339: X= 773 | Y= 503 | Pose= Horizontal | Length= 4
4340: X= 773 | Y= 517 | Pose= Vertical | Length= 1
4341: X= 773 | Y= 520 | Pose= Horizontal | Length= 3
4342: X= 773 | Y= 762 | Pose= Vertical | Length= 1
4343: X= 774 | Y= 34 | Pose= Vertical | Length= 1
4344: X= 774 | Y= 503 | Pose= Vertical | Length= 1
4345: X= 774 | Y= 506 | Pose= Vertical | Length= 1
4346: X= 774 | Y= 517 | Pose= Vertical | Length= 1
4347: X= 774 | Y= 520 | Pose= Vertical | Length= 1
4348: X= 774 | Y= 522 | Pose= Vertical | Length= 1
4349: X= 774 | Y= 762 | Pose= Vertical | Length= 1
4350: X= 775 | Y= 34 | Pose= Vertical | Length= 1
4351: X= 775 | Y= 498 | Pose= Horizontal | Length= 3
4352: X= 775 | Y= 503 | Pose= Horizontal | Length= 4
4353: X= 775 | Y= 517 | Pose= Horizontal | Length= 6
4354: X= 775 | Y= 762 | Pose= Vertical | Length= 1
4355: X= 776 | Y= 34 | Pose= Vertical | Length= 1
4356: X= 776 | Y= 498 | Pose= Vertical | Length= 1
4357: X= 776 | Y= 500 | Pose= Vertical | Length= 1
4358: X= 776 | Y= 762 | Pose= Vertical | Length= 1
4359: X= 777 | Y= 34 | Pose= Vertical | Length= 1
4360: X= 777 | Y= 468 | Pose= Horizontal | Length= 9
4361: X= 777 | Y= 498 | Pose= Vertical | Length= 1
4362: X= 777 | Y= 500 | Pose= Vertical | Length= 1
4363: X= 777 | Y= 762 | Pose= Vertical | Length= 1
4364: X= 778 | Y= 34 | Pose= Vertical | Length= 1
4365: X= 778 | Y= 467 | Pose= Horizontal | Length= 2
4366: X= 778 | Y= 472 | Pose= Horizontal | Length= 2
4367: X= 778 | Y= 476 | Pose= Vertical | Length= 1
4368: X= 778 | Y= 498 | Pose= Horizontal | Length= 3
4369: X= 778 | Y= 762 | Pose= Vertical | Length= 1
4370: X= 779 | Y= 34 | Pose= Vertical | Length= 1
4371: X= 779 | Y= 467 | Pose= Vertical | Length= 1
4372: X= 779 | Y= 472 | Pose= Horizontal | Length= 5
4373: X= 779 | Y= 488 | Pose= Horizontal | Length= 4
4374: X= 779 | Y= 762 | Pose= Vertical | Length= 1
4375: X= 780 | Y= 34 | Pose= Vertical | Length= 1
4376: X= 780 | Y= 467 | Pose= Horizontal | Length= 4
4377: X= 780 | Y= 472 | Pose= Vertical | Length= 1
4378: X= 780 | Y= 484 | Pose= Horizontal | Length= 5
4379: X= 780 | Y= 491 | Pose= Vertical | Length= 1
4380: X= 780 | Y= 762 | Pose= Vertical | Length= 1
4381: X= 781 | Y= 34 | Pose= Vertical | Length= 1
4382: X= 781 | Y= 470 | Pose= Horizontal | Length= 3
4383: X= 781 | Y= 484 | Pose= Vertical | Length= 1
4384: X= 781 | Y= 486 | Pose= Vertical | Length= 1
4385: X= 781 | Y= 490 | Pose= Horizontal | Length= 2
4386: X= 781 | Y= 762 | Pose= Vertical | Length= 1
4387: X= 782 | Y= 34 | Pose= Vertical | Length= 1
4388: X= 782 | Y= 484 | Pose= Vertical | Length= 1
4389: X= 782 | Y= 486 | Pose= Vertical | Length= 1
4390: X= 782 | Y= 490 | Pose= Vertical | Length= 1
4391: X= 782 | Y= 762 | Pose= Vertical | Length= 1
4392: X= 783 | Y= 34 | Pose= Vertical | Length= 1
4393: X= 783 | Y= 480 | Pose= Horizontal | Length= 6
4394: X= 783 | Y= 489 | Pose= Horizontal | Length= 2
4395: X= 783 | Y= 762 | Pose= Vertical | Length= 1
4396: X= 784 | Y= 34 | Pose= Vertical | Length= 1
4397: X= 784 | Y= 478 | Pose= Horizontal | Length= 3
4398: X= 784 | Y= 484 | Pose= Horizontal | Length= 6
4399: X= 784 | Y= 762 | Pose= Vertical | Length= 1
4400: X= 785 | Y= 34 | Pose= Vertical | Length= 1
4401: X= 785 | Y= 478 | Pose= Vertical | Length= 1
4402: X= 785 | Y= 480 | Pose= Horizontal | Length= 5
4403: X= 785 | Y= 762 | Pose= Vertical | Length= 1
4404: X= 786 | Y= 34 | Pose= Vertical | Length= 1
4405: X= 786 | Y= 478 | Pose= Vertical | Length= 1
4406: X= 786 | Y= 480 | Pose= Vertical | Length= 1
4407: X= 786 | Y= 762 | Pose= Vertical | Length= 1
4408: X= 787 | Y= 34 | Pose= Vertical | Length= 1
4409: X= 787 | Y= 478 | Pose= Horizontal | Length= 3
4410: X= 787 | Y= 762 | Pose= Vertical | Length= 1
4411: X= 788 | Y= 34 | Pose= Vertical | Length= 1
4412: X= 788 | Y= 762 | Pose= Vertical | Length= 1
4413: X= 789 | Y= 34 | Pose= Vertical | Length= 1
4414: X= 789 | Y= 478 | Pose= Horizontal | Length= 3
4415: X= 789 | Y= 485 | Pose= Horizontal | Length= 3
4416: X= 789 | Y= 762 | Pose= Vertical | Length= 1
4417: X= 790 | Y= 34 | Pose= Vertical | Length= 1
4418: X= 790 | Y= 476 | Pose= Horizontal | Length= 3
4419: X= 790 | Y= 480 | Pose= Horizontal | Length= 6
4420: X= 790 | Y= 487 | Pose= Vertical | Length= 1
4421: X= 790 | Y= 762 | Pose= Vertical | Length= 1
4422: X= 791 | Y= 34 | Pose= Vertical | Length= 1
4423: X= 791 | Y= 476 | Pose= Vertical | Length= 1
4424: X= 791 | Y= 480 | Pose= Horizontal | Length= 2
4425: X= 791 | Y= 487 | Pose= Vertical | Length= 1
4426: X= 791 | Y= 762 | Pose= Vertical | Length= 1
4427: X= 792 | Y= 34 | Pose= Vertical | Length= 1
4428: X= 792 | Y= 476 | Pose= Horizontal | Length= 3
4429: X= 792 | Y= 485 | Pose= Horizontal | Length= 3
4430: X= 792 | Y= 762 | Pose= Vertical | Length= 1
4431: X= 793 | Y= 34 | Pose= Vertical | Length= 1
4432: X= 793 | Y= 476 | Pose= Horizontal | Length= 3
4433: X= 793 | Y= 485 | Pose= Vertical | Length= 1
4434: X= 793 | Y= 762 | Pose= Vertical | Length= 1
4435: X= 794 | Y= 34 | Pose= Vertical | Length= 1
4436: X= 794 | Y= 476 | Pose= Vertical | Length= 1
4437: X= 794 | Y= 480 | Pose= Horizontal | Length= 6
4438: X= 794 | Y= 762 | Pose= Vertical | Length= 1
4439: X= 795 | Y= 34 | Pose= Vertical | Length= 1
4440: X= 795 | Y= 476 | Pose= Horizontal | Length= 5
4441: X= 795 | Y= 762 | Pose= Vertical | Length= 1
4442: X= 796 | Y= 34 | Pose= Vertical | Length= 1
4443: X= 796 | Y= 762 | Pose= Vertical | Length= 1
4444: X= 797 | Y= 34 | Pose= Vertical | Length= 1
4445: X= 797 | Y= 762 | Pose= Vertical | Length= 1
4446: X= 798 | Y= 34 | Pose= Vertical | Length= 1
4447: X= 798 | Y= 762 | Pose= Vertical | Length= 1
4448: X= 799 | Y= 34 | Pose= Vertical | Length= 1
4449: X= 799 | Y= 762 | Pose= Vertical | Length= 1
4450: X= 800 | Y= 34 | Pose= Vertical | Length= 1
4451: X= 800 | Y= 762 | Pose= Vertical | Length= 1
4452: X= 801 | Y= 34 | Pose= Vertical | Length= 1
4453: X= 801 | Y= 762 | Pose= Vertical | Length= 1
4454: X= 802 | Y= 34 | Pose= Vertical | Length= 1
4455: X= 802 | Y= 762 | Pose= Vertical | Length= 1
4456: X= 803 | Y= 34 | Pose= Vertical | Length= 1
4457: X= 803 | Y= 762 | Pose= Vertical | Length= 1
4458: X= 804 | Y= 34 | Pose= Vertical | Length= 1
4459: X= 804 | Y= 762 | Pose= Vertical | Length= 1
4460: X= 805 | Y= 34 | Pose= Vertical | Length= 1
4461: X= 805 | Y= 762 | Pose= Vertical | Length= 1
4462: X= 806 | Y= 34 | Pose= Vertical | Length= 1
